search URL:,https://patents.google.com/?assignee=Tesla%252c+Inc.&before=priority:20200101&after=priority:20120101&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
WO-2018223038-A1,Augmented reality application for manufacturing ,"Tesla, Inc.",Ivan CARDENAS BERNAL,2017-06-01,2018-06-01,2018-12-06,,https://patents.google.com/patent/WO2018223038A1/en,
US-2017201207-A1,Three-directional photovoltaic module connector ,Solarcity Corporation,Tyrus Hawkes Hudson,2016-01-11,2016-05-26,2017-07-13,,https://patents.google.com/patent/US20170201207A1/en,https://patentimages.storage.googleapis.com/37/82/3c/50ff8d3ba0deb0/US20170201207A1-20170713-D00000.png
US-2017310273-A1,Over-center under photovoltaic module clamp ,Solarcity Corporation,"Charles Bernardo Almy, Kathryn Austin Pesce",2016-04-20,2016-04-20,2017-10-26,,https://patents.google.com/patent/US20170310273A1/en,https://patentimages.storage.googleapis.com/c3/f3/24/61ea6eb65f2532/US20170310273A1-20171026-D00000.png
US-2017311475-A1,Flat roof inverter rack ,Solarcity Corporation,"Joseph Patrick O'Connor, Trevor B. Guthrie, Kathryn Austin Pesce, Nicholas S. Cohon",2016-04-20,2016-04-20,2017-10-26,,https://patents.google.com/patent/US20170311475A1/en,https://patentimages.storage.googleapis.com/0b/cd/12/ace9780566d417/US20170311475A1-20171026-D00000.png
US-2017054406-A1,Self-configuring photo-voltaic panels ,Solarcity Corporation,"Sandeep Narla, Alex Mayer, Brett Alten",2015-08-17,2015-08-17,2017-02-23,,https://patents.google.com/patent/US20170054406A1/en,https://patentimages.storage.googleapis.com/7f/e0/91/7d5c56ce0ac7fa/US20170054406A1-20170223-D00000.png
US-2019344691-A1,Fibrous foam architecture ,"Tesla, Inc.","Forrest Wen Liau, Stefan Kuzmanovski, Jorge C. Fialho",2018-05-08,2019-05-07,2019-11-14,,https://patents.google.com/patent/US20190344691A1/en,https://patentimages.storage.googleapis.com/0a/d2/0e/6569fc3fca28af/US20190344691A1-20191114-D00000.png
US-2016359446-A1,Manual snap-on photovoltaic mounting system for rapid installation of photovoltaic arrays onto metal roofs ,Solarcity Corporation,"David Molina, Tyrus Hudson, William Paul Buchanan",2015-06-05,2015-08-26,2016-12-08,,https://patents.google.com/patent/US20160359446A1/en,https://patentimages.storage.googleapis.com/8c/64/b6/961a0f3bd41401/US20160359446A1-20161208-D00000.png
US-10742165-B2,Bypass mechanisms for energy generation systems ,Solarcity Corporation,"Brian Edward Atchley, David Molina, Steve Pisklak, Johann Fritz Karkheck, Greg Ball",2017-07-11,2017-07-11,2020-08-11,2020-08-11,https://patents.google.com/patent/US10742165B2/en,https://patentimages.storage.googleapis.com/e5/63/28/496ba954955e69/US10742165-20200811-D00000.png
US-2016105142-A1,Photovoltaic array mounting system ,Solarcity Corporation,"Emil Johansen, Martin Seery",2014-10-10,2015-10-09,2016-04-14,,https://patents.google.com/patent/US20160105142A1/en,https://patentimages.storage.googleapis.com/07/2f/6d/65918f1fa5a63b/US20160105142A1-20160414-D00000.png
US-2017229998-A1,Pile cap with integrated bearing housing ,Solarcity Corporation,"David Molina, Charles Almy, Soren Jensen, Kathryn Austin Pesce, Johann Fritz Karkheck",2016-02-05,2016-06-07,2017-08-10,,https://patents.google.com/patent/US20170229998A1/en,https://patentimages.storage.googleapis.com/36/e6/ab/191748a5bfefcd/US20170229998A1-20170810-D00000.png
US-2017186897-A1,Cell interconnects ,Solarcity Corporation,Brian Atchley,2015-12-23,2015-12-23,2017-06-29,,https://patents.google.com/patent/US20170186897A1/en,https://patentimages.storage.googleapis.com/10/b6/2a/ae7084bdb72152/US20170186897A1-20170629-D00000.png
US-2018048159-A1,Automatic smart transfer switch for energy generation systems ,Solarcity Corporation,"Sandeep Narla, Andrew Russell Lutkus",2016-08-10,2016-09-29,2018-02-15,,https://patents.google.com/patent/US20180048159A1/en,https://patentimages.storage.googleapis.com/79/d6/09/9324e544d96159/US20180048159A1-20180215-D00000.png
US-2017167044-A1,"Systems, methods and apparatus for electroplating photovoltaic cells ",Solarcity Corporation,"Pablo Gonzalez, Ming-Du Kang",2015-12-14,2015-12-29,2017-06-15,,https://patents.google.com/patent/US20170167044A1/en,https://patentimages.storage.googleapis.com/3b/a0/70/92ccee68ac95ff/US20170167044A1-20170615-D00000.png
US-2018122979-A1,System and method for curing conductive paste using induction heating ,Solarcity Corporation,Piotr Zajac,2016-10-31,2016-10-31,2018-05-03,,https://patents.google.com/patent/US20180122979A1/en,https://patentimages.storage.googleapis.com/14/38/f6/42bc6730d0252c/US20180122979A1-20180503-D00001.png
US-2018174876-A1,Magnetic wafer gripper ,Solarcity Corporation,Edward Sung,2016-12-16,2016-12-16,2018-06-21,,https://patents.google.com/patent/US20180174876A1/en,https://patentimages.storage.googleapis.com/a1/39/d4/1ae7a54d7ab4fa/US20180174876A1-20180621-D00000.png
US-2017234482-A1,Attachment bracket with adjustment mechanisms and pivot ,"Tesla, Inc.","Dylan Thomas Cox, Dan Calder, Javor Gnjidic",2016-02-17,2017-02-17,2017-08-17,,https://patents.google.com/patent/US20170234482A1/en,https://patentimages.storage.googleapis.com/6f/c3/d8/b2a99b24b6ea93/US20170234482A1-20170817-D00000.png
US-2018269829-A1,State of health mechanisms for energy generation systems ,Solarcity Corporation,Sandeep Narla,2017-03-16,2017-03-16,2018-09-20,,https://patents.google.com/patent/US20180269829A1/en,https://patentimages.storage.googleapis.com/a9/75/f5/ca803409db5afa/US20180269829A1-20180920-D00000.png
US-10274212-B2,Combined systems for utilization of waste heat ,"Tesla, Inc.","Camille Pierre Jean Baelden, Kevin Cornelius Matthews",2016-08-10,2017-08-09,2019-04-30,2019-04-30,https://patents.google.com/patent/US10274212B2/en,https://patentimages.storage.googleapis.com/c4/09/08/ca2a33232371de/US10274212-20190430-D00000.png
CN-113056963-A,Mechanical architecture for multi-chip modules ,特斯拉公司,"R·Y·曹, M·赫施科, 庞孟志, 孙世双, V·克里蒂瓦桑",2018-09-19,2019-09-19,2021-06-29,,https://patents.google.com/patent/CN113056963A/en,
US-2018269824-A1,Solar tiles with obscured photovoltaics ,"Tesla, Inc.","Alex Christopher Mayer, Christos Gougoussis",2017-03-20,2018-03-19,2018-09-20,,https://patents.google.com/patent/US20180269824A1/en,https://patentimages.storage.googleapis.com/95/95/ae/208c2e2e9c29cb/US20180269824A1-20180920-D00000.png
WO-2019111123-A1,Electronic assembly having multiple substrate segments ,"Tesla, Inc.","Mengzhi Pang, Shishuang Sun, Ganesh Venkataramanan",2017-12-08,2018-11-30,2019-06-13,,https://patents.google.com/patent/WO2019111123A1/en,
US-2019061635-A1,Base roof rack attachment system for glass roof vehicle ,"Tesla, Inc.","Paul Connolly, Caroline Park, Hubert Kaesweber",2017-08-29,2017-08-29,2019-02-28,,https://patents.google.com/patent/US20190061635A1/en,https://patentimages.storage.googleapis.com/a4/a8/12/f5c5331162df7d/US20190061635A1-20190228-D00000.png
WO-2019152069-A1,Instruction architecture for a vector computational unit ,"Tesla, Inc.","Debjit Das Sarma, Emil Talpes, Peter Joseph Bannon",2018-02-01,2018-06-22,2019-08-08,,https://patents.google.com/patent/WO2019152069A1/en,
US-2018202710-A1,Efficient variable capacity chilled water plant design with reduced mechanical cooling and thermal storage ,"Tesla, Inc.",Jacob Andrew Miller,2017-01-17,2018-01-17,2018-07-19,,https://patents.google.com/patent/US20180202710A1/en,https://patentimages.storage.googleapis.com/8e/0b/7f/d36f317e5f57c2/US20180202710A1-20180719-D00000.png
US-2018294657-A1,System and method for facilitating conditioning and testing of rechargeable battery cells ,"Tesla, Inc.","Kevin Matthews, Turner Caldwell, Martin Sukup",2017-04-06,2018-04-05,2018-10-11,,https://patents.google.com/patent/US20180294657A1/en,https://patentimages.storage.googleapis.com/33/37/52/7ae2660f043d1a/US20180294657A1-20181011-D00000.png
US-2019138018-A1,Autonomous driving system emergency signaling ,"Tesla, Inc.",Michael D. Cave,2017-11-08,2018-09-26,2019-05-09,,https://patents.google.com/patent/US20190138018A1/en,https://patentimages.storage.googleapis.com/37/f3/18/3a33a231405dd8/US20190138018A1-20190509-D00000.png
KR-20190133751-A,Structural cable ,"테슬라, 인크.","아드난 에스마일, 인재 정, 루카스 조세프 판카우, 발라즈 싱, 맥스웰 파이퍼, 사티안 찬드라",2017-04-11,2018-04-11,2019-12-03,,https://patents.google.com/patent/KR20190133751A/en,https://patentimages.storage.googleapis.com/39/14/7f/5b54e2fb9193c2/pct00001.png
US-2020001758-A1,Reduced-component vehicle seatback ,"Tesla, Inc.","Nathan Di Giusto, Matthew Nayna, Michael Y. Liu, Alejandro Valle Camillo",2018-06-27,2018-06-27,2020-01-02,,https://patents.google.com/patent/US20200001758A1/en,https://patentimages.storage.googleapis.com/b2/22/d3/6bb28e4c86312d/US20200001758A1-20200102-D00000.png
US-2016308365-A1,Status indicator for power generation systems ,Solarcity Corporation,"Alex Mayer, Sandeep Narla",2015-04-20,2016-04-01,2016-10-20,,https://patents.google.com/patent/US20160308365A1/en,https://patentimages.storage.googleapis.com/e8/4f/b4/71157767b37988/US20160308365A1-20161020-D00000.png
US-2017264235-A1,Photovoltaic mounting system ,Solarcity Corporation,"David Molina, Geoffrey John Fedoroff",2016-03-14,2016-06-28,2017-09-14,,https://patents.google.com/patent/US20170264235A1/en,https://patentimages.storage.googleapis.com/b7/93/34/89f27cc2af2a5a/US20170264235A1-20170914-D00000.png
US-2016322929-A1,Plunger and puck mounting system for photovoltaic panels ,Solarcity Corporation,"Jack West, Tyrus Hudson, David Molina",2015-04-30,2015-04-30,2016-11-03,,https://patents.google.com/patent/US20160322929A1/en,https://patentimages.storage.googleapis.com/66/49/a9/e834bc3cc58e99/US20160322929A1-20161103-D00000.png
US-2019267677-A1,Apparatus and method for detection of deformation in battery cells ,"Tesla, Inc.",Michael Kahn,2018-02-26,2019-02-26,2019-08-29,,https://patents.google.com/patent/US20190267677A1/en,https://patentimages.storage.googleapis.com/f1/b8/05/baa6135e116f44/US20190267677A1-20190829-D00000.png
US-2019295767-A1,Inductor windings forming apparatus and method of manufacturing inductors ,"Tesla, Inc.",Tobias S. Ricco,2018-03-26,2019-03-25,2019-09-26,,https://patents.google.com/patent/US20190295767A1/en,https://patentimages.storage.googleapis.com/dc/4d/06/067defa9f7c73d/US20190295767A1-20190926-D00000.png
US-2019270431-A1,Electromagnetic windshield wiper system ,"Tesla, Inc.","Nicolas Clift, Maithreya Kedambadi Prasanna, Gonzalo Espinoza Graham",2018-03-05,2019-03-04,2019-09-05,,https://patents.google.com/patent/US20190270431A1/en,https://patentimages.storage.googleapis.com/a4/79/45/c3f59862d46dc1/US20190270431A1-20190905-D00000.png
US-2019179870-A1,Systems and methods for converting a matrix input to a vectorized input for a matrix processor ,"Tesla, Inc.","Peter Joseph Bannon, William A McGee, Emil TALPES",2017-12-12,2017-12-12,2019-06-13,,https://patents.google.com/patent/US20190179870A1/en,https://patentimages.storage.googleapis.com/cd/be/78/495b96bfeb31d5/US20190179870A1-20190613-D00000.png
US-2019245478-A1,Non-flat solar roof tiles ,"Tesla, Inc.","Nicholas G. J. De Vries, Bobby Yang",2018-02-02,2018-02-02,2019-08-08,,https://patents.google.com/patent/US20190245478A1/en,https://patentimages.storage.googleapis.com/d5/ff/a9/9a041869286e98/US20190245478A1-20190808-D00000.png
US-2019135137-A1,Vehicle seat riser ,"Tesla, Inc.","Aaron Pitr JAMESON, Reid M. OLSEN, David Eduardo Banales Cano, Nathan Paul DI GIUSTO, Sekhar Reddy Biddala REDDY",2017-11-09,2017-11-09,2019-05-09,,https://patents.google.com/patent/US20190135137A1/en,https://patentimages.storage.googleapis.com/bf/9f/10/1bb9d4abea4419/US20190135137A1-20190509-D00000.png
US-2019219183-A1,Automatic reset flood valve ,"Tesla, Inc.","Nathaniel Hall-Snyder, Ian Casimir Dimen, Richard Wurden",2018-01-16,2019-01-14,2019-07-18,,https://patents.google.com/patent/US20190219183A1/en,https://patentimages.storage.googleapis.com/c4/a2/9d/13a0c9e044245b/US20190219183A1-20190718-D00000.png
US-2018138771-A1,Automatic stator wire lead routing ,"Tesla, Inc.","James Paul Murphy, Mark Finkle, Christopher James Whelan, Patrick David Hunter, Nicholas Andrew Parrotta, Tal Fix",2016-11-16,2017-11-16,2018-05-17,,https://patents.google.com/patent/US20180138771A1/en,https://patentimages.storage.googleapis.com/cf/e7/82/7ba2ac23e2cf30/US20180138771A1-20180517-D00000.png
WO-2020028474-A1,Solar roof tile spacer with embedded circuitry ,"Tesla, Inc.","Peter P. Nguyen, Piotr Zajac",2018-07-31,2019-07-31,2020-02-06,,https://patents.google.com/patent/WO2020028474A1/en,
US-2019315300-A1,Advanced thin-walled structures for enhanced crash performance ,"Tesla, Inc.","Guang DONG, Sekhar Reddy Biddala REDDY",2018-04-17,2019-04-16,2019-10-17,,https://patents.google.com/patent/US20190315300A1/en,https://patentimages.storage.googleapis.com/2c/1c/16/073e333d6e0385/US20190315300A1-20191017-D00000.png
WO-2019186330-A1,Steering system for a vehicle ,"Tesla, Inc.",Mark Kaufman,2018-03-28,2019-03-20,2019-10-03,,https://patents.google.com/patent/WO2019186330A1/en,
US-2019260328-A1,Inter-tile support for solar roof tiles ,"Tesla, Inc.","Peter P. Nguyen, Piotr Zajac, Bobby Yang",2018-02-20,2018-02-20,2019-08-22,,https://patents.google.com/patent/US20190260328A1/en,https://patentimages.storage.googleapis.com/f5/6a/4c/2527e3f4995c87/US20190260328A1-20190822-D00000.png
US-2019273463-A1,Interlocking bipv roof tile with backer ,"Tesla, Inc.","Martin Seery, Charles Bernardo Almy, Kathryn Austin Pesce",2018-03-02,2018-03-02,2019-09-05,,https://patents.google.com/patent/US20190273463A1/en,https://patentimages.storage.googleapis.com/36/07/7e/23eac1763019e7/US20190273463A1-20190905-D00000.png
US-2019273462-A1,Pv tile mounting system ,"Tesla, Inc.","Charles Bernardo Almy, Johann Fritz Karkheck",2018-03-01,2018-03-01,2019-09-05,,https://patents.google.com/patent/US20190273462A1/en,https://patentimages.storage.googleapis.com/46/ed/3e/f99ad691c60135/US20190273462A1-20190905-D00000.png
US-2019291963-A1,Apparatus for multi-axial transfer of objects in assembly lines ,"Tesla, Inc.",Fasil Mulatu Kero,2018-03-21,2018-03-21,2019-09-26,,https://patents.google.com/patent/US20190291963A1/en,https://patentimages.storage.googleapis.com/2b/83/65/0a3567204cbac8/US20190291963A1-20190926-D00000.png
US-2019334706-A1,Autonomous driving controller encrypted communications ,"Tesla, Inc.","Thaddeus Fortenberry, Samuel Douglas Crowder, Patryk Kaminski, Daniel William Bailey, David Glasco",2018-04-27,2019-04-18,2019-10-31,,https://patents.google.com/patent/US20190334706A1/en,https://patentimages.storage.googleapis.com/10/ef/51/ac1686a3d28652/US20190334706A1-20191031-D00000.png
US-2020001751-A1,Vehicle seatback latch with remote handle having integrated flag ,"Tesla, Inc.","Nathan Di Giusto, Matthew Nayna, Michael Y. Liu, Alejandro Valle Camillo",2018-06-27,2018-06-27,2020-01-02,,https://patents.google.com/patent/US20200001751A1/en,https://patentimages.storage.googleapis.com/48/3e/4d/159bce90444c5e/US20200001751A1-20200102-D00000.png
US-2020266705-A1,High power voltage regulator module ,"Tesla, Inc.","Shishuang Sun, Kevin Hurd, Satyan Chandra",2017-11-10,2018-11-07,2020-08-20,,https://patents.google.com/patent/US20200266705A1/en,https://patentimages.storage.googleapis.com/97/0a/aa/a90a235fdfc224/US20200266705A1-20200820-D00000.png
US-2018006597-A1,Ballasted tracker drive assembly ,Solarcity Corporation,Gregory Philip Patnude,2016-06-30,2016-06-30,2018-01-04,,https://patents.google.com/patent/US20180006597A1/en,https://patentimages.storage.googleapis.com/b3/3a/e9/6ec7df05e00b0b/US20180006597A1-20180104-D00000.png
US-2019217794-A1,Wiring system architecture ,"Tesla, Inc.","Satyan Chandra, In Jae Chung, Adnan Esmail, Matthew Blum, Rishabh BHANDARI",2018-01-18,2018-12-21,2019-07-18,,https://patents.google.com/patent/US20190217794A1/en,https://patentimages.storage.googleapis.com/20/2b/52/119772d840d86a/US20190217794A1-20190718-D00000.png
US-2017349440-A1,Functionalized graphitic materials ,"Tesla Nanocoatings, Inc.",Jorma Virtanen,2015-08-17,2017-08-18,2017-12-07,,https://patents.google.com/patent/US20170349440A1/en,https://patentimages.storage.googleapis.com/d2/78/0d/2f5f725649fa89/US20170349440A1-20171207-D00000.png
WO-2017007663-A1,Field-invariant quantitative magnetic-resonance signatures ,"Tesla Health, Inc","Andrew G. Stevens, Jeffrey H. KADITZ",2015-07-07,2016-06-29,2017-01-12,,https://patents.google.com/patent/WO2017007663A1/en,
KR-20150139410-A,Functionalized graphitic materials ,"테슬라 나노코팅스, 인크.",요르마 비르타넨,2013-04-30,2013-04-30,2015-12-11,,https://patents.google.com/patent/KR20150139410A/en,https://patentimages.storage.googleapis.com/6a/de/ce/06a5ba53104020/pat00001.png
US-2021235218-A1,System and method for using a mobile device as an input device for surveys at a live event ,"Tesla Laboratories, LLC",Jovan Hutton Pulitzer,2015-11-23,2020-12-31,2021-07-29,,https://patents.google.com/patent/US20210235218A1/en,https://patentimages.storage.googleapis.com/24/b6/97/76917a9d378ba9/US20210235218A1-20210729-D00000.png
US-2017148238-A1,System and method for creation of unique identification for use in gathering survey data from a mobile device at a live event ,"Fevr Tech, Llc",Jovan Hutton Pulitzer,2015-11-23,2016-05-04,2017-05-25,,https://patents.google.com/patent/US20170148238A1/en,https://patentimages.storage.googleapis.com/53/15/80/490723a8326a66/US20170148238A1-20170525-D00000.png
US-2014326351-A1,Extrusion piece with dissimilar ends ,"Tesla Motors, Inc.","Michael J. Baldwin, Madan Gopal, Yih-Charng Deng",2013-05-01,2013-05-01,2014-11-06,,https://patents.google.com/patent/US20140326351A1/en,https://patentimages.storage.googleapis.com/84/78/9f/fbd3e43c55975f/US20140326351A1-20141106-D00000.png
US-10641552-B2,Heat-recovering temperature-gradient based oven system ,"Tesla, Inc.","Christopher Gandhi Van Dyke, Turner Boris Caldwell",2015-12-23,2016-12-16,2020-05-05,2020-05-05,https://patents.google.com/patent/US10641552B2/en,https://patentimages.storage.googleapis.com/d2/20/8b/d01b3b73b56e58/US10641552-20200505-D00000.png
US-9827837-B2,Moveable panel system for non-parallel tracks ,"Tesla, Inc.","Howard BARBER, Steve Klotz, Paul Connolly",2016-03-31,2016-03-31,2017-11-28,2017-11-28,https://patents.google.com/patent/US9827837B2/en,https://patentimages.storage.googleapis.com/f9/a9/f3/eb67b86212d878/US09827837-20171128-D00000.png
US-10450177-B2,Prying tool for high-voltage battery pack ,"Tesla, Inc.","Michael Letchworth, Ruben ALEMAN, Geoff CUTLER",2016-03-12,2016-03-12,2019-10-22,2019-10-22,https://patents.google.com/patent/US10450177B2/en,https://patentimages.storage.googleapis.com/77/f6/d6/f41c8ff52e3d46/US10450177-20191022-D00000.png
US-2016156256-A1,Geometry of rotor end ring and stator end turns ,"Tesla Motors, Inc.","Konstantinos Laskaris, Andrew D. Baglino",2014-12-01,2015-11-20,2016-06-02,,https://patents.google.com/patent/US20160156256A1/en,https://patentimages.storage.googleapis.com/7b/29/06/af2d4de44b9794/US20160156256A1-20160602-D00000.png
US-2016366778-A1,Semiconductor device with stacked terminals ,"Tesla Motors, Inc.","Wenjun Liu, Robert James Ramm, Colin Campbell",2015-06-11,2015-06-11,2016-12-15,,https://patents.google.com/patent/US20160366778A1/en,https://patentimages.storage.googleapis.com/3c/ad/00/14af26345b2d65/US20160366778A1-20161215-D00000.png
US-2015305192-A1,Dielectric thermal pad using dual-sided thermally conductive adhesive on ceramic ,"Tesla Motors, Inc.","William T. Chi, Don Chiu, Christopher James TILTON",2014-04-16,2015-04-16,2015-10-22,,https://patents.google.com/patent/US20150305192A1/en,https://patentimages.storage.googleapis.com/c7/f9/b4/7b3ad85fceed8a/US20150305192A1-20151022-D00000.png
CA-3092269-A1,Method to produce cathode materials for li-ion batteries ,"Springpower International Inc., Feng Zou, Yang Liu, Tesla, Inc.","Feng Zou, Yang Liu",2018-04-04,2019-04-03,2019-10-10,,https://patents.google.com/patent/CA3092269A1/en,
US-2021111432-A1,Electrolyte additives and formulations for energy storage devices ,"Maxwell Technologies, Inc.","Mohammed-Yazid SAIDI, Matthew Petrowsky, Santhanam Raman, Xiaomei Xi",2018-03-23,2019-03-21,2021-04-15,,https://patents.google.com/patent/US20210111432A1/en,https://patentimages.storage.googleapis.com/61/87/90/280de2928d576c/US20210111432A1-20210415-D00000.png
US-10249449-B2,Electrolyte formulations for energy storage devices ,"Maxwell Technologies, Inc.","Santhanam Raman, Xiaomei Xi, Xiang-Rong Ye, Jian Hong",2016-03-01,2017-02-24,2019-04-02,2019-04-02,https://patents.google.com/patent/US10249449B2/en,https://patentimages.storage.googleapis.com/f8/b3/bc/cfd378d2081a5f/US10249449-20190402-D00000.png
US-11205093-B2,Systems and methods for training machine models with augmented data ,"Tesla, Inc.","Matthew John Cooper, Paras Jagdish Jain, Harsimran Singh Sidhu",,2019-10-10,2021-12-21,2021-12-21,https://patents.google.com/patent/US11205093B2/en,https://patentimages.storage.googleapis.com/93/62/be/69ed473bce3cfd/US11205093-20211221-D00000.png
US-2019305316-A1,Compositions and methods for dry electrode films including microparticulate non-fibrillizable binders ,"Maxwell Technologies, Inc.","Ziying Wang, Hieu Minh Duong, Yudi YUDI, Joon Ho Shin, Prince Magsino",2018-03-30,2019-03-27,2019-10-03,,https://patents.google.com/patent/US20190305316A1/en,https://patentimages.storage.googleapis.com/3f/a7/ca/5d3fe5e4212ad3/US20190305316A1-20191003-D00000.png
US-2020313193-A1,Compositions and methods for dry electrode films including elastic polymer binders ,"Maxwell Technologies, Inc.","Joon Ho Shin, Hieu Minh Duong",2019-03-29,2020-03-26,2020-10-01,,https://patents.google.com/patent/US20200313193A1/en,https://patentimages.storage.googleapis.com/19/32/bf/bb705c82d5a31f/US20200313193A1-20201001-D00000.png
US-2020117953-A1,Systems and methods for training machine models with augmented data ,"Tesla, Inc.","Matthew John Cooper, Paras Jain, Harsimran Singh Sidhu",2018-10-11,2019-10-10,2020-04-16,,https://patents.google.com/patent/US20200117953A1/en,https://patentimages.storage.googleapis.com/6a/03/74/d8acf189387a25/US20200117953A1-20200416-D00000.png
US-2020313175-A1,Compositions and methods for multilayer dry coated and wet cast film hybrid electrode films ,"Maxwell Technologies, Inc.","Joon Ho Shin, Hieu Minh Duong, Amado Marcelino Garcia Acevedo",2019-03-29,2020-03-26,2020-10-01,,https://patents.google.com/patent/US20200313175A1/en,https://patentimages.storage.googleapis.com/8d/0e/f2/a8392fdee1a05d/US20200313175A1-20201001-D00000.png
US-2020074304-A1,Neural networks for embedded devices ,"DeepScale, Inc.","Forrest Nelson Iandola, Harsimran Singh Sidhu, Yiqi Hou",2018-09-03,2019-09-03,2020-03-05,,https://patents.google.com/patent/US20200074304A1/en,https://patentimages.storage.googleapis.com/78/c1/a0/c943325766c166/US20200074304A1-20200305-D00000.png
US-2020152967-A1,Intermittently coated dry electrode for energy storage device and method of manufacturing the same ,"Maxwell Technologies, Inc.","Hieu Minh Duong, Yudi YUDI, Ziying Wang, Joon Ho Shin",2018-11-08,2019-11-05,2020-05-14,,https://patents.google.com/patent/US20200152967A1/en,https://patentimages.storage.googleapis.com/87/26/cc/f362e191a6902f/US20200152967A1-20200514-D00000.png
US-2020227723-A1,Compositions and methods for prelithiating energy storage devices ,"Maxwell Technologies, Inc.","Ziying Wang, Hieu Minh Duong",2019-01-15,2020-01-14,2020-07-16,,https://patents.google.com/patent/US20200227723A1/en,https://patentimages.storage.googleapis.com/7f/77/36/e37986e3892564/US20200227723A1-20200716-D00000.png
US-2020152968-A1,Compositions and methods for passivation of electrode binders ,"Maxwell Technologies, Inc.",Mohammed-Yazid SAIDI,2017-03-21,2018-03-20,2020-05-14,,https://patents.google.com/patent/US20200152968A1/en,https://patentimages.storage.googleapis.com/94/c9/d7/88923364b7de12/US20200152968A1-20200514-D00000.png
CN-209497021-U,CA cable assembly ,特斯拉公司,"郑仁在, 高政, R·罗森伯格, J·托雷斯·迪亚兹, A·埃斯迈尔, S·钱德拉",2018-02-12,2019-02-11,2019-10-15,2019-10-15,https://patents.google.com/patent/CN209497021U/en,
CN-110313100-A,Energy storage component ,特斯拉公司,"R·D·小萨姆弗, E·M·维拉努瓦, D·E·赫格曼, S·V·巴塔维亚, G·R·辛格, A·普里鲁特斯基, S·I·科恩, B·P·爱德华兹, P·T·田纳森, J·B·戈拉西亚, H·B·罗丝",2017-02-20,2018-01-19,2019-10-08,,https://patents.google.com/patent/CN110313100A/en,
US-2020392091-A1,"Method for the synthesis of 3-r-1,4,2-dioxazol-5-ones technical field ",Tesla Motors Canada ULC,"David S. Hall, Jeffery Raymond Dahn, Toren Hynes",2019-06-13,2019-06-13,2020-12-17,,https://patents.google.com/patent/US20200392091A1/en,https://patentimages.storage.googleapis.com/44/fd/18/2450745ba2f9c2/US20200392091A1-20201217-D00000.png
US-2020220220-A1,Electrolytes with lithium difluoro(oxalato)borate and lithium tetrafluoroborate salts for lithium metal and anode-free cells ,Tesla Motors Canada ULC,"Cameron Martin, Sam Hames, Matthew Genovese, Alexander J. Louli, Rochelle Weber, Jeffrey Dahn",2019-01-08,2019-01-08,2020-07-09,,https://patents.google.com/patent/US20200220220A1/en,https://patentimages.storage.googleapis.com/83/6c/39/f0515a2c7034ba/US20200220220A1-20200709-D00000.png
CA-2992228-A1,Method and system for determining concentration of electrolyte components for lithium-ion cells ,"Tesla Motors Canada ULC, Leah Devorah Ellis, Samuel Buteau, Samuel Gerard Carson Hames, David Scott Hall, Jeffrey R. Dahn, Tesla, Inc.","Leah Devorah Ellis, Samuel Buteau, Samuel Gerard Carson Hames, David Scott Hall, Jeffrey R. Dahn",2017-12-06,2018-01-17,2019-06-06,,https://patents.google.com/patent/CA2992228A1/en,
US-11152609-B2,Method for synthesizing nickel-cobalt-aluminum electrodes ,Panasonic Corporation,"Hongyang Li, Jing Li, Jeffery Raymond Dahn",2018-10-20,2019-02-01,2021-10-19,2021-10-19,https://patents.google.com/patent/US11152609B2/en,https://patentimages.storage.googleapis.com/5b/75/8c/33fc9ba13fae9f/US11152609-20211019-D00001.png
CN-209765370-U,System on chip ,特斯拉公司,D·W·贝利,2018-01-03,2019-01-02,2019-12-10,2019-12-10,https://patents.google.com/patent/CN209765370U/en,
CA-3071314-A1,Novel battery systems based on lithium difluorophosphate ,"Tesla Motors Canada ULC, Lin Ma, Xiaowei Ma, Stephen Laurence Glazier, Jing Li, Jeffery R. Dahn, Tesla, Inc., Panasonic Corporation","Lin Ma, Xiaowei Ma, Stephen Laurence Glazier, Jing Li, Jeffery R. Dahn",2017-07-31,2018-07-31,2019-02-07,,https://patents.google.com/patent/CA3071314A1/en,
US-2020001932-A1,Automotive perforated insulated glass structure ,"Tesla, Inc.","Rosemary MOTTSMITH, William S. SWENEY, Christopher R. Conklin, HyunJun SHIN",2018-06-27,2019-06-26,2020-01-02,,https://patents.google.com/patent/US20200001932A1/en,https://patentimages.storage.googleapis.com/df/60/f8/1d05e27c0c6e75/US20200001932A1-20200102-D00000.png
WO-2018207151-A1,Dichloromethane recovery system ,"Tesla, Inc.",Turner Boris CALDWELL,2017-05-12,2018-05-11,2018-11-15,,https://patents.google.com/patent/WO2018207151A1/en,
WO-2020096973-A1,A cell with a tabless electrode ,"Tesla, Inc.","Kunio Tsuruta, Mikel Enrlich DERMER, Rajeev Dhiman",2018-11-05,2019-11-04,2020-05-14,,https://patents.google.com/patent/WO2020096973A1/en,
