search URL:,https://patents.google.com/?assignee=Amazon+Technologies%252c+Inc.&before=priority:20200101&after=priority:20120101&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10778757-B1,Load balancing traffic via dynamic DNS record TTLs ,"Amazon Technologies, Inc.","Hardeep Singh Uppal, Matthew Graham Baldwin",2018-06-18,2018-06-18,2020-09-15,2020-09-15,https://patents.google.com/patent/US10778757B1/en,https://patentimages.storage.googleapis.com/7e/9b/80/e0f324f0fcd372/US10778757-20200915-D00000.png
US-11055454-B1,Configuring and deploying Monte Carlo simulation pipelines ,"Amazon Technologies, Inc.","Timothy David Gasser, Ratnakar Choudhary",2018-06-19,2018-06-19,2021-07-06,2021-07-06,https://patents.google.com/patent/US11055454B1/en,https://patentimages.storage.googleapis.com/18/b2/7a/43ea22de3f317f/US11055454-20210706-D00000.png
US-10706087-B1,Delegated decision tree evaluation ,"Amazon Technologies, Inc.","Jamie Broomall, Naveen Balakrishnan, Carlos Alvarez Barragan",2018-06-20,2018-06-20,2020-07-07,2020-07-07,https://patents.google.com/patent/US10706087B1/en,https://patentimages.storage.googleapis.com/31/aa/60/c0f11d2302a4ce/US10706087-20200707-D00000.png
US-10937033-B1,Pre-moderation service that automatically detects non-compliant content on a website store page ,"Amazon Technologies, Inc.","Pedro De Jesus Rodriguez, Aldo Rodrigo Garcia Mendiburu",2018-06-21,2018-06-21,2021-03-02,2021-03-02,https://patents.google.com/patent/US10937033B1/en,https://patentimages.storage.googleapis.com/ef/62/cc/5bc6d5d917b94f/US10937033-20210302-D00000.png
US-11122713-B1,Differential temperature based pressure sensing and airflow control ,"Amazon Technologies, Inc.",Alan Joseph Lachapelle,2018-06-21,2018-06-21,2021-09-14,2021-09-14,https://patents.google.com/patent/US11122713B1/en,https://patentimages.storage.googleapis.com/be/0f/ff/e96fbbc66f76b8/US11122713-20210914-D00000.png
US-10858202-B1,Air cushioned materials handling system ,"Amazon Technologies, Inc.","Alexander Michael McNamara, Thomas Meilandt Mathiesen, Korwin Jon Smith, Jason Michael Famularo, Sridhar Boyapati, Amber Autrey Taylor, Félix Joseph Étienne Pageau",2014-04-14,2018-06-21,2020-12-08,2020-12-08,https://patents.google.com/patent/US10858202B1/en,https://patentimages.storage.googleapis.com/11/0c/3d/a470dda9509417/US10858202-20201208-D00000.png
US-10540452-B1,Automated translation of applications ,"Amazon Technologies, Inc.",Brett Andrews,2018-06-21,2018-06-21,2020-01-21,2020-01-21,https://patents.google.com/patent/US10540452B1/en,https://patentimages.storage.googleapis.com/0e/88/ba/0348f4acf72144/US10540452-20200121-D00000.png
US-11042494-B1,Direct injection of a virtual interrupt ,"Amazon Technologies, Inc.","Ali Ghassan SAIDI, Adi Habusha, Itai Avron, Tzachi Zidenberg, Ofer Naaman",2018-06-21,2018-06-21,2021-06-22,2021-06-22,https://patents.google.com/patent/US11042494B1/en,https://patentimages.storage.googleapis.com/5e/55/15/4a7fd3f070c542/US11042494-20210622-D00000.png
US-10986437-B1,Multi-plane microphone array ,"Amazon Technologies, Inc.","Guangdong Pan, Chad Jackman, Wontak Kim",2018-06-21,2018-06-21,2021-04-20,2021-04-20,https://patents.google.com/patent/US10986437B1/en,https://patentimages.storage.googleapis.com/6c/b7/e4/b5e5cfc9805d7e/US10986437-20210420-D00000.png
US-10592250-B1,Self-refill for instruction buffer ,"Amazon Technologies, Inc.","Ron Diamant, Ilya Minkin",2018-06-21,2018-06-21,2020-03-17,2020-03-17,https://patents.google.com/patent/US10592250B1/en,https://patentimages.storage.googleapis.com/ae/15/3b/f94d6c84628102/US10592250-20200317-D00000.png
US-10963296-B1,Load balancing of compute resources based on resource credits ,"Amazon Technologies, Inc.","Aaron Graydon Bannert, Nitish Goyal",2018-06-22,2018-06-22,2021-03-30,2021-03-30,https://patents.google.com/patent/US10963296B1/en,https://patentimages.storage.googleapis.com/f0/b1/d8/90777a2bcd4da6/US10963296-20210330-D00000.png
US-11086685-B1,Deployment of virtual computing resources with repeatable configuration as a resource set ,"Amazon Technologies, Inc.","Samuel Koppes, Ryan John Lohan, Santosh KALYANKRISHNAN, Luis Eduardo Colon",2018-04-25,2018-06-25,2021-08-10,2021-08-10,https://patents.google.com/patent/US11086685B1/en,https://patentimages.storage.googleapis.com/36/47/83/2a00b892a3c7a3/US11086685-20210810-D00000.png
US-10991028-B1,Product collections grouped under a single product identifier ,"Amazon Technologies, Inc.","Colleen Maree Aubrey, Kristiana Helmick, Jean-Luc Nahon, Pedro de Jesus Rodriguez Valadez",2018-06-25,2018-06-25,2021-04-27,2021-04-27,https://patents.google.com/patent/US10991028B1/en,https://patentimages.storage.googleapis.com/a6/c0/fc/9a2d4459524168/US10991028-20210427-D00000.png
US-11055355-B1,Query paraphrasing ,"Amazon Technologies, Inc.","Emilio Fabio Monti, Anjishnu Kumar, David Spike Palfrey, Sainyam Kapoor, Janez Starc, Samuel Tucker",2018-06-25,2018-06-25,2021-07-06,2021-07-06,https://patents.google.com/patent/US11055355B1/en,https://patentimages.storage.googleapis.com/94/bf/c3/b12c7406fd3b58/US11055355-20210706-D00000.png
US-11157696-B1,Language agnostic phonetic entity resolution ,"Amazon Technologies, Inc.","David Paul Ramos, Ameya Ashok Limaye",2018-06-25,2018-06-25,2021-10-26,2021-10-26,https://patents.google.com/patent/US11157696B1/en,https://patentimages.storage.googleapis.com/34/e3/76/22e17940d8dfbd/US11157696-20211026-D00000.png
US-10929261-B1,Device diagnosis ,"Amazon Technologies, Inc.","Alex Levin, Ziv Harel, Evgeny Khanin, David Ben-Dror, Georgy Machulsky, Daniel Elkaslassy, Sergei Shtern",2018-06-25,2018-06-25,2021-02-23,2021-02-23,https://patents.google.com/patent/US10929261B1/en,https://patentimages.storage.googleapis.com/ff/4c/55/6442c2f6035cf6/US10929261-20210223-D00000.png
US-10824374-B1,System and method for storage volume compression ,"Amazon Technologies, Inc.",Timothy David Gasser,2018-06-25,2018-06-25,2020-11-03,2020-11-03,https://patents.google.com/patent/US10824374B1/en,https://patentimages.storage.googleapis.com/07/c9/f5/e8c97f575a2338/US10824374-20201103-D00000.png
US-10839614-B1,Systems and methods for rapid creation of three-dimensional experiences ,"Amazon Technologies, Inc.","Lane Daughtry, David Robert Cole, Jason Andrew Brightman",2018-06-26,2018-06-26,2020-11-17,2020-11-17,https://patents.google.com/patent/US10839614B1/en,https://patentimages.storage.googleapis.com/5e/0d/bc/51cc88204ab4eb/US10839614-20201117-D00000.png
US-11157930-B1,Systems and methods for defining candidate and target locations based on items and user attributes ,"Amazon Technologies, Inc.","Suresh Bachu, Chitresh Madan, Sai Vamsi Krishna Medishetty, Abhinav Srivastava, Swati Lnu, Sravya Velagala",2018-06-26,2018-06-26,2021-10-26,2021-10-26,https://patents.google.com/patent/US11157930B1/en,https://patentimages.storage.googleapis.com/06/79/ed/d53deb4b3065dc/US11157930-20211026-D00000.png
US-10776203-B1,Storage system with inter-stretch transcoding ,"Amazon Technologies, Inc.","Seth William Markle, Bryan James Donlan, Paul David Franklin, Colin Laird Lazier",2018-06-27,2018-06-27,2020-09-15,2020-09-15,https://patents.google.com/patent/US10776203B1/en,https://patentimages.storage.googleapis.com/e3/d0/b8/7f9b1288ce1a5c/US10776203-20200915-D00000.png
US-10999524-B1,Temporal high dynamic range imaging using time-of-flight cameras ,"Amazon Technologies, Inc.","Markus Stefan Duelli, Cory Keitz, Lorenzo Sorgi, Christopher Samuel Zakian",2018-04-12,2018-06-27,2021-05-04,2021-05-04,https://patents.google.com/patent/US10999524B1/en,https://patentimages.storage.googleapis.com/a1/cd/f6/b4ab91b57ecb97/US10999524-20210504-D00000.png
US-10398055-B1,Portable server assembly system ,"Amazon Technologies, Inc.","Prateek TANDON, David Edward Bryan, Kevin M. Bailey, Kypros Constantinides, Ioana Galis, Bryan Wiehardt",2018-06-27,2018-06-27,2019-08-27,2019-08-27,https://patents.google.com/patent/US10398055B1/en,https://patentimages.storage.googleapis.com/17/52/db/e29a8b5a0c2f08/US10398055-20190827-D00000.png
US-10805199-B1,Testing forwarding information in a network switch ,"Amazon Technologies, Inc.",Srinivasan Ramabadran,2018-06-27,2018-06-27,2020-10-13,2020-10-13,https://patents.google.com/patent/US10805199B1/en,https://patentimages.storage.googleapis.com/3a/81/60/8e09d49ba3b648/US10805199-20201013-D00000.png
US-10812364-B1,Testing forwarding states of a network device using probe detection and reflection ,"Amazon Technologies, Inc.",Srinivasan Ramabadran,2018-06-27,2018-06-27,2020-10-20,2020-10-20,https://patents.google.com/patent/US10812364B1/en,https://patentimages.storage.googleapis.com/9a/5a/60/ca47d54702b943/US10812364-20201020-D00000.png
US-10534669-B1,Storage system with inter-stretch transcoding ,"Amazon Technologies, Inc.","Seth William Markle, Bryan James Donlan, Paul David Franklin, Colin Laird Lazier",2018-06-27,2018-06-27,2020-01-14,2020-01-14,https://patents.google.com/patent/US10534669B1/en,https://patentimages.storage.googleapis.com/c4/88/8d/f3c8a0d9159f99/US10534669-20200114-D00000.png
US-10785139-B1,Network devices using probes to test forwarding rules ,"Amazon Technologies, Inc.",Srinivasan Ramabadran,2018-06-27,2018-06-27,2020-09-22,2020-09-22,https://patents.google.com/patent/US10785139B1/en,https://patentimages.storage.googleapis.com/fa/b9/89/f6772c4b9e0427/US10785139-20200922-D00000.png
US-11191181-B1,Custom server assembly ,"Amazon Technologies, Inc.","Prateek TANDON, David Edward Bryan, Kevin M. Bailey, Ioana Galis, Kypros Constantinides",2018-06-27,2018-06-27,2021-11-30,2021-11-30,https://patents.google.com/patent/US11191181B1/en,https://patentimages.storage.googleapis.com/25/3f/40/730cfa85ce3cb1/US11191181-20211130-D00000.png
US-11120052-B1,Dynamic distributed data clustering using multi-level hash trees ,"Amazon Technologies, Inc.","Mustafa Ozan OZEN, Sandeep Bhatia, Atilim Cetin, Lonnie J. Princehouse, Timothy Andrew Rath, Gaurav Saxena",2018-06-28,2018-06-28,2021-09-14,2021-09-14,https://patents.google.com/patent/US11120052B1/en,https://patentimages.storage.googleapis.com/0f/01/37/9f727da34f31d7/US11120052-20210914-D00000.png
US-10983785-B1,Firmware updating of power units ,"Amazon Technologies, Inc.","David Edward Bryan, Ligong Wang",2018-06-28,2018-06-28,2021-04-20,2021-04-20,https://patents.google.com/patent/US10983785B1/en,https://patentimages.storage.googleapis.com/b7/90/d2/401ba34b3fafae/US10983785-20210420-D00000.png
US-11119800-B1,Detecting and mitigating hardware component slow failures ,"Amazon Technologies, Inc.",Marcin Piotr Kowalski,2018-06-28,2018-06-28,2021-09-14,2021-09-14,https://patents.google.com/patent/US11119800B1/en,https://patentimages.storage.googleapis.com/fd/10/09/70691283e7988b/US11119800-20210914-D00000.png
US-11146569-B1,Escalation-resistant secure network services using request-scoped authentication information ,"Amazon Technologies, Inc.","Marc John Brooker, Ajay Nair, Colm MacCárthaigh",2018-06-28,2018-06-28,2021-10-12,2021-10-12,https://patents.google.com/patent/US11146569B1/en,https://patentimages.storage.googleapis.com/97/0b/1a/26c3a813c1988e/US11146569-20211012-D00000.png
US-10922484-B1,Error detection in human voice recordings of manuscripts ,"Amazon Technologies, Inc.","Mark Pereira, Matthew Christilaw, Brian Pepera, Bradley Hill, Bridgette Oakes, Lawrence William McKay, III, Addam Kearney",2018-06-28,2018-06-28,2021-02-16,2021-02-16,https://patents.google.com/patent/US10922484B1/en,https://patentimages.storage.googleapis.com/65/2e/a5/b485900be25e03/US10922484-20210216-D00000.png
US-10958654-B1,Resource deletion protection service ,"Amazon Technologies, Inc.",Vivek G. Relan,2018-06-28,2018-06-28,2021-03-23,2021-03-23,https://patents.google.com/patent/US10958654B1/en,https://patentimages.storage.googleapis.com/43/ea/8e/221e07a095d6c2/US10958654-20210323-D00000.png
US-10972449-B1,Communication with components of secure environment ,"Amazon Technologies, Inc.","Alex Levin, Barak Wasserstrom, Georgy Zorik Machulsky, Saar Gross, Or Yochanan",2018-06-28,2018-06-28,2021-04-06,2021-04-06,https://patents.google.com/patent/US10972449B1/en,https://patentimages.storage.googleapis.com/ad/28/10/55bf3c7a2e08b2/US10972449-20210406-D00000.png
US-11121981-B1,Optimistically granting permission to host computing resources ,"Amazon Technologies, Inc.","Fan Ping, Sriram Venugopal, Avram Israel Blaszka, Divya Ashokkumar Jain, James Pinkerton, Jianhua Fan",2018-06-29,2018-06-29,2021-09-14,2021-09-14,https://patents.google.com/patent/US11121981B1/en,https://patentimages.storage.googleapis.com/89/37/95/5c81f231d505b0/US11121981-20210914-D00000.png
US-10803885-B1,Audio event detection ,"Amazon Technologies, Inc.","Chieh-Chi Kao, Chao Wang, Weiran Wang, Ming Sun",2018-06-29,2018-06-29,2020-10-13,2020-10-13,https://patents.google.com/patent/US10803885B1/en,https://patentimages.storage.googleapis.com/b2/3a/a7/97ed2332c90be2/US10803885-20201013-D00000.png
US-10846691-B1,Multi-element ownership object for secure transaction processing ,"Amazon Technologies, Inc.",Sachin Girdhar,2018-07-10,2018-07-10,2020-11-24,2020-11-24,https://patents.google.com/patent/US10846691B1/en,https://patentimages.storage.googleapis.com/ac/10/6a/f097eadbf2fcb9/US10846691-20201124-D00000.png
US-10976949-B1,Archiving of streaming data ,"Amazon Technologies, Inc.","Robert McGregor Calhoun, Jr.",2018-07-10,2018-07-10,2021-04-13,2021-04-13,https://patents.google.com/patent/US10976949B1/en,https://patentimages.storage.googleapis.com/94/48/37/f1f4fafeebf789/US10976949-20210413-D00000.png
US-10650840-B1,Echo latency estimation ,"Amazon Technologies, Inc.",Ludger Solbach,2018-07-11,2018-07-11,2020-05-12,2020-05-12,https://patents.google.com/patent/US10650840B1/en,https://patentimages.storage.googleapis.com/90/79/fc/cac79115c9ce37/US10650840-20200512-D00000.png
US-10896266-B1,Computer hardware attestation ,"Amazon Technologies, Inc.","Christopher James BeSerra, Gavin Akira Ebisuzaki, Ahmed Mohammed Shihab",2018-07-12,2018-07-12,2021-01-19,2021-01-19,https://patents.google.com/patent/US10896266B1/en,https://patentimages.storage.googleapis.com/88/84/ab/3bc946556636e9/US10896266-20210119-D00000.png
US-10965966-B1,Dynamic content insertion ,"Amazon Technologies, Inc.","Yongjun Wu, Kyle Alexander Woo, Harrison Clement",2018-07-17,2018-07-17,2021-03-30,2021-03-30,https://patents.google.com/patent/US10965966B1/en,https://patentimages.storage.googleapis.com/50/2b/4e/660ecd2639f5c6/US10965966-20210330-D00000.png
US-10913603-B1,Stackable inventory storage module having helical drive ,"Amazon Technologies, Inc.","William Scott Kalm, Vahideh Kamranzadeh",2018-07-17,2018-07-17,2021-02-09,2021-02-09,https://patents.google.com/patent/US10913603B1/en,https://patentimages.storage.googleapis.com/cd/2f/d5/5fe3c76497520f/US10913603-20210209-D00000.png
US-10951960-B1,Dynamic content insertion ,"Amazon Technologies, Inc.","Yongjun Wu, Harrison Clement",2018-07-17,2018-07-17,2021-03-16,2021-03-16,https://patents.google.com/patent/US10951960B1/en,https://patentimages.storage.googleapis.com/27/d9/3a/c0c0dea377e87e/US10951960-20210316-D00000.png
US-10968993-B1,Helical drive actuator ,"Amazon Technologies, Inc.",William Scott Kalm,2018-07-17,2018-07-17,2021-04-06,2021-04-06,https://patents.google.com/patent/US10968993B1/en,https://patentimages.storage.googleapis.com/c2/f3/a7/bef1a818b1ac8b/US10968993-20210406-D00000.png
US-10219099-B1,System for compensation of presentation by wireless devices ,"Amazon Technologies, Inc.",Michael Alan Pogue,2018-07-20,2018-07-20,2019-02-26,2019-02-26,https://patents.google.com/patent/US10219099B1/en,https://patentimages.storage.googleapis.com/f6/d4/4e/f82669f1578a94/US10219099-20190226-D00000.png
US-10812537-B1,Using network locality to automatically trigger arbitrary workflows ,"Amazon Technologies, Inc.","Peter Chung, Jason S. Bailey, Ryan S. Corlett",2018-07-23,2018-07-23,2020-10-20,2020-10-20,https://patents.google.com/patent/US10812537B1/en,https://patentimages.storage.googleapis.com/53/fe/af/37975fd2f18e5f/US10812537-20201020-D00000.png
US-10896515-B1,Locating missing objects using audio/video recording and communication devices ,"Amazon Technologies, Inc.","James Siminoff, Peter Gerstberger",2017-07-26,2018-07-24,2021-01-19,2021-01-19,https://patents.google.com/patent/US10896515B1/en,https://patentimages.storage.googleapis.com/76/6c/43/fd07303f8226fb/US10896515-20210119-D00000.png
US-11099870-B1,Reducing execution times in an on-demand network code execution system using saved machine states ,"Amazon Technologies, Inc.","Marc John Brooker, Mikhail Danilov, Douglas Stewart Laurence, Anthony Nicholas Liguori",2018-07-25,2018-07-25,2021-08-24,2021-08-24,https://patents.google.com/patent/US11099870B1/en,https://patentimages.storage.googleapis.com/77/cb/73/a954cfffe5f67c/US11099870-20210824-D00000.png
US-10989282-B1,Constant force robotic dresspack ,"Amazon Technologies, Inc.",Brian Stuart Hoffman,2018-07-25,2018-07-25,2021-04-27,2021-04-27,https://patents.google.com/patent/US10989282B1/en,https://patentimages.storage.googleapis.com/f7/43/c5/32516a70da66fb/US10989282-20210427-D00000.png
US-10762051-B1,Reducing hash collisions in large scale data deduplication ,"Amazon Technologies, Inc.","Ravishankar Bhagavandas, Aaron B. Fernandes, Zehua Wang, Jiabin Li, Huihui Li",2018-07-30,2018-07-30,2020-09-01,2020-09-01,https://patents.google.com/patent/US10762051B1/en,https://patentimages.storage.googleapis.com/90/cd/f3/a8fedac05c09ac/US10762051-20200901-D00000.png
US-10832692-B1,Machine learning system for matching groups of related media files ,"Amazon Technologies, Inc.","Ronald Diaz, Srikanth Kotagiri",2018-07-30,2018-07-30,2020-11-10,2020-11-10,https://patents.google.com/patent/US10832692B1/en,https://patentimages.storage.googleapis.com/1b/bc/22/c3900eab7c7d96/US10832692-20201110-D00000.png
US-11121859-B1,Efficient incremental consensus for block commit in blockchain network ,"Amazon Technologies, Inc.",Pragyana K. Mishra,2018-07-31,2018-07-31,2021-09-14,2021-09-14,https://patents.google.com/patent/US11121859B1/en,https://patentimages.storage.googleapis.com/e0/73/70/233aaed8a8452e/US11121859-20210914-D00000.png
US-11079245-B1,Techniques for route planning optimization ,"Amazon Technologies, Inc.",Robert Niewiadomski,2018-07-31,2018-07-31,2021-08-03,2021-08-03,https://patents.google.com/patent/US11079245B1/en,https://patentimages.storage.googleapis.com/66/30/f9/710e59163ea2f4/US11079245-20210803-D00000.png
US-10990759-B1,Deviation-based framework ,"Amazon Technologies, Inc.","Mikhail Sosonkin, Michael Egan Butler, Ken F Eggers",2018-07-31,2018-07-31,2021-04-27,2021-04-27,https://patents.google.com/patent/US10990759B1/en,https://patentimages.storage.googleapis.com/62/24/89/d839e498e38e66/US10990759-20210427-D00000.png
US-10979446-B1,Automated vulnerability chaining ,"Amazon Technologies, Inc.","Joshua Eugene Stevens, Matthew Block, Dennis Wayne Kuntz",2018-07-31,2018-07-31,2021-04-13,2021-04-13,https://patents.google.com/patent/US10979446B1/en,https://patentimages.storage.googleapis.com/54/f8/6a/75d5390f511d18/US10979446-20210413-D00000.png
US-10834253-B1,System and method for protecting user information that is associated with a shipment ,"Amazon Technologies, Inc.","David Ruysser Gabler, Aaron Michael Brown, John E Darrow",2018-07-31,2018-07-31,2020-11-10,2020-11-10,https://patents.google.com/patent/US10834253B1/en,https://patentimages.storage.googleapis.com/2f/3e/56/ee5bb3a4c1c06d/US10834253-20201110-D00000.png
US-11093891-B1,Dynamically generating a sort zone assignment plan ,"Amazon Technologies, Inc.","Julian Enrique Pachon, Marc Joseph ANDERSON, II Howard Preston Smith",2018-08-02,2018-08-02,2021-08-17,2021-08-17,https://patents.google.com/patent/US11093891B1/en,https://patentimages.storage.googleapis.com/59/39/6d/a90d556250e79c/US11093891-20210817-D00000.png
US-10965148-B1,Datacenter backup power management ,"Amazon Technologies, Inc.","Ligong Wang, David Bryan",2018-08-03,2018-08-03,2021-03-30,2021-03-30,https://patents.google.com/patent/US10965148B1/en,https://patentimages.storage.googleapis.com/eb/87/82/6421a5f430e3ac/US10965148-20210330-D00000.png
US-11164093-B1,Artificial intelligence system incorporating automatic model switching based on model parameter confidence sets ,"Amazon Technologies, Inc.",Giovanni Zappella,2018-08-03,2018-08-03,2021-11-02,2021-11-02,https://patents.google.com/patent/US11164093B1/en,https://patentimages.storage.googleapis.com/5b/7a/7d/0eb68f53cdd072/US11164093-20211102-D00000.png
US-11172818-B1,Streaming analytics of human body movement data ,"Amazon Technologies, Inc.","Marvin Theimer, Richard Shawn Bice",2018-08-06,2018-08-06,2021-11-16,2021-11-16,https://patents.google.com/patent/US11172818B1/en,https://patentimages.storage.googleapis.com/74/9e/73/381ea28727291d/US11172818-20211116-D00000.png
US-10762462-B1,Sensor-based customer arrival detection ,"Amazon Technologies, Inc.","Ryan Hapgood, Alexander Edwards, Uladzimir Silchanka, Lev Zelenskiy, James Lance Eather, Sheng-Wei Lin, Jon R. Ducrou, Michael John Neville",2018-08-07,2018-08-07,2020-09-01,2020-09-01,https://patents.google.com/patent/US10762462B1/en,https://patentimages.storage.googleapis.com/f7/20/39/1f2a40fc4ed399/US10762462-20200901-D00000.png
US-10917314-B1,Distributed health management using peer leases ,"Amazon Technologies, Inc.",Rakesh Narayan Iyer,2018-08-08,2018-08-08,2021-02-09,2021-02-09,https://patents.google.com/patent/US10917314B1/en,https://patentimages.storage.googleapis.com/2f/49/68/8e278ba3d3802c/US10917314-20210209-D00000.png
US-10861060-B1,Dynamically determining personalized promotional offers using markers ,"Amazon Technologies, Inc.","Joseph Charles Brust, Shayne Ashlyn Smith, Joel Ryan Freeman, Michael Bell Trueman, Yury Lizunov, Jason Adrian Galep",2018-08-08,2018-08-08,2020-12-08,2020-12-08,https://patents.google.com/patent/US10861060B1/en,https://patentimages.storage.googleapis.com/73/47/b9/cbaec14ddb2c42/US10861060-20201208-D00000.png
US-11126505-B1,Past-state backup generator and interface for database systems ,"Amazon Technologies, Inc.","Akshat Vig, Tate A. Certain, Nicholas Gordon, Go Hori",2018-08-10,2018-08-10,2021-09-21,2021-09-21,https://patents.google.com/patent/US11126505B1/en,https://patentimages.storage.googleapis.com/73/42/a7/5b1651983f36f1/US11126505-20210921-D00000.png
US-10929402-B1,Secure join protocol in encrypted databases ,"Amazon Technologies, Inc.",Xianrui Jeri Meng,2018-08-10,2018-08-10,2021-02-23,2021-02-23,https://patents.google.com/patent/US10929402B1/en,https://patentimages.storage.googleapis.com/3e/de/bc/744eb4be0f6d9b/US10929402-20210223-D00000.png
US-10713928-B1,Arming security systems based on communications among a network of security systems ,"Amazon Technologies, Inc.","Peter Gerstberger, James Siminoff",2017-08-11,2018-08-11,2020-07-14,2020-07-14,https://patents.google.com/patent/US10713928B1/en,https://patentimages.storage.googleapis.com/e3/9c/20/f3b414e841dae4/US10713928-20200714-D00000.png
US-10764666-B1,Capacitance loaded antenna for ear-worn electronic device ,"Amazon Technologies, Inc.","Adrian Napoles, Balamurugan Shanmugam",2018-08-13,2018-08-13,2020-09-01,2020-09-01,https://patents.google.com/patent/US10764666B1/en,https://patentimages.storage.googleapis.com/9c/32/2a/7d207a44f981ed/US10764666-20200901-D00000.png
US-10694635-B1,Mesh network topology based on midplane board ,"Amazon Technologies, Inc.",Roey Rivnay,2018-08-14,2018-08-14,2020-06-23,2020-06-23,https://patents.google.com/patent/US10694635B1/en,https://patentimages.storage.googleapis.com/24/5d/4c/9768785c435288/US10694635-20200623-D00000.png
US-11100106-B1,Query engine virtualization ,"Amazon Technologies, Inc.","Archak Sainanee, Ratnakar Choudhary",2018-08-16,2018-08-16,2021-08-24,2021-08-24,https://patents.google.com/patent/US11100106B1/en,https://patentimages.storage.googleapis.com/7c/98/53/47a2e9da58ca7f/US11100106-20210824-D00000.png
US-10540955-B1,Dual-driver loudspeaker with active noise cancellation ,"Amazon Technologies, Inc.","Ali Abdollahzadeh Milani, Samuel Jesse Anderson",2018-05-01,2018-08-17,2020-01-21,2020-01-21,https://patents.google.com/patent/US10540955B1/en,https://patentimages.storage.googleapis.com/ed/f5/d3/4fd5e42bc34a26/US10540955-20200121-D00000.png
US-10622004-B1,Acoustic echo cancellation using loudspeaker position ,"Amazon Technologies, Inc.","Xianxian Zhang, Trausti Thor Kristjansson",2018-08-20,2018-08-20,2020-04-14,2020-04-14,https://patents.google.com/patent/US10622004B1/en,https://patentimages.storage.googleapis.com/91/93/12/a83ed8b5038be5/US10622004-20200414-D00000.png
US-10681451-B1,On-body detection of wearable devices ,"Amazon Technologies, Inc.",Varn Khanna,2018-08-20,2018-08-20,2020-06-09,2020-06-09,https://patents.google.com/patent/US10681451B1/en,https://patentimages.storage.googleapis.com/c7/a5/d6/dbcbb76da01898/US10681451-20200609-D00000.png
US-11138033-B1,Providing an application programming interface (API) including a bulk computing task operation ,"Amazon Technologies, Inc.","SongPerk Sem, Jason Roy Rupard, Aswin Damodar, Chetan Hosmani",2018-08-24,2018-08-24,2021-10-05,2021-10-05,https://patents.google.com/patent/US11138033B1/en,https://patentimages.storage.googleapis.com/26/3c/9b/7f942d07a3872f/US11138033-20211005-D00000.png
US-10922340-B1,Content extraction for literary work recommendation ,"Amazon Technologies, Inc.",Jennifer Hui Yu,2018-08-27,2018-08-27,2021-02-16,2021-02-16,https://patents.google.com/patent/US10922340B1/en,https://patentimages.storage.googleapis.com/c7/fe/6f/286c33eeab235f/US10922340-20210216-D00000.png
US-10740151-B1,Parallelized forensic analysis using cloud-based servers ,"Amazon Technologies, Inc.","Ryan Washington, Joe W. Pate, David Walker, Scott Conrad, Mikhail Sosonkin, Matthew Evans, Nathan Kevin McCarthy, Hugo Gabignon, Victor Chin, Joel Naomi Cornett, Joshua Stephen Du Lac",2018-08-27,2018-08-27,2020-08-11,2020-08-11,https://patents.google.com/patent/US10740151B1/en,https://patentimages.storage.googleapis.com/b9/ea/e0/b719288ac262db/US10740151-20200811-D00000.png
US-11064281-B1,Sending and receiving wireless data ,"Amazon Technologies, Inc.","Ganesha Batta, Milos Jorgovanovic",2017-11-15,2018-08-27,2021-07-13,2021-07-13,https://patents.google.com/patent/US11064281B1/en,https://patentimages.storage.googleapis.com/7c/0a/13/550f9510addbfc/US11064281-20210713-D00000.png
US-10896512-B1,Determining and controlling propeller speeds using imaging devices ,"Amazon Technologies, Inc.","Joseph Rutland, Demian Shaft Raven",2018-08-28,2018-08-28,2021-01-19,2021-01-19,https://patents.google.com/patent/US10896512B1/en,https://patentimages.storage.googleapis.com/34/2d/79/e74af826aa6bf1/US10896512-20210119-D00000.png
US-11132721-B1,Interest based advertising inside a content delivery network ,"Amazon Technologies, Inc.","Karthik Uthaman, Ronil Sudhir Mokashi, Prashant Verma, Sayalee Uday Wandkar",2018-08-28,2018-08-28,2021-09-28,2021-09-28,https://patents.google.com/patent/US11132721B1/en,https://patentimages.storage.googleapis.com/18/e5/0f/1a289def734271/US11132721-20210928-D00000.png
US-10873601-B1,Decoy network-based service for deceiving attackers ,"Amazon Technologies, Inc.",Thomas C. Stickle,2018-08-28,2018-08-28,2020-12-22,2020-12-22,https://patents.google.com/patent/US10873601B1/en,https://patentimages.storage.googleapis.com/00/52/dc/0aa5039837887e/US10873601-20201222-D00000.png
US-10938853-B1,Real-time detection and clustering of emerging fraud patterns ,"Amazon Technologies, Inc.","Jakub Zablocki, Daniel Mahon, Shantanu Chandra, Pramod Singh, Jianbo Liu",2018-08-29,2018-08-29,2021-03-02,2021-03-02,https://patents.google.com/patent/US10938853B1/en,https://patentimages.storage.googleapis.com/b0/3c/ea/c5f91f08a6a031/US10938853-20210302-D00000.png
US-10795018-B1,Presence detection using ultrasonic signals ,"Amazon Technologies, Inc.",Krishna Kamath Koteshwara,2018-08-29,2018-08-29,2020-10-06,2020-10-06,https://patents.google.com/patent/US10795018B1/en,https://patentimages.storage.googleapis.com/03/25/67/8aa77f1487ff85/US10795018-20201006-D00000.png
